"","year","month","snow","tmax","tmin"
"4783","2009","12",3,-3.3,-8.9
"4784","2010","01",38,-0.6,-5.6
"4785","2010","01",66,-2.2,-11.1
"4786","2010","01",71,-11.1,-13.3
"4787","2010","01",61,-11.1,-11.1
"4788","2010","01",84,-7.8,-11.1
"4789","2010","01",25,-5.6,-8.9
"4790","2010","01",13,-3.3,-8.3
"4791","2010","01",18,-9.4,-12.2
"4792","2010","01",23,-6.7,-10
"4793","2010","11",18,2.8,-3.3
"4794","2010","11",5,3.9,-1.1
"4795","2010","11",56,4.4,-1.7
"4796","2010","12",38,13.9,-5
"4797","2010","12",43,-0.6,-6.7
"4798","2010","12",38,-3.9,-7.8
"4799","2010","12",23,-8.9,-19.4
"4800","2010","12",8,-2.8,-13.9
"4801","2010","12",3,0.6,-6.1
"4802","2010","12",25,-3.9,-14.4
"4803","2010","12",15,-3.9,-8.9
"4804","2010","12",10,-5,-7.8
"4805","2010","12",51,-5.6,-7.2
"4806","2010","12",13,-6.7,-7.2
"4807","2010","12",3,-6.7,-7.2
"4808","2010","12",5,-9.4,-14.4
"4809","2010","12",13,-5.6,-15.6
"4810","2010","12",5,-4.4,-5.6
"4811","2010","12",3,-3.3,-11.7
"4812","2008","11",25,-0.6,-9.4
"4813","2008","11",25,4.4,-2.8
"4814","2008","12",51,6.7,-7.2
"4815","2008","12",51,-1.7,-4.4
"4816","2008","12",64,11.1,-7.2
"4817","2008","12",25,2.8,-10.6
"4818","2009","01",25,-6.7,-16.7
"4819","2009","01",13,2.2,-5
"4820","2009","01",76,0.6,-11.1
"4821","2009","01",51,3.3,-4.4
"4822","2009","01",38,-1.7,-17.2
"4823","2009","01",13,-12.8,-15.6
"4824","2009","01",51,-4.4,-12.2
"4825","2009","12",33,3.3,-1.1
"4826","2009","12",51,3.3,-1.1
"4827","2009","12",89,-1.7,-10
"4828","2009","12",10,2.8,-5.6
"4829","2009","12",25,-4.4,-8.9
"4830","2009","12",13,-1.7,-5.6
"4831","2009","12",13,-2.8,-11.1
"4832","2009","12",25,-2.8,-13.3
"4833","2009","12",25,-6.1,-12.8
"4834","2010","01",5,-5.6,-9.4
"4835","2010","01",13,-1.1,-7.2
"4836","2010","01",8,-1.7,-8.3
"4837","2010","01",8,10.6,-1.7
"4838","2010","01",38,-2.8,-14.4
"4839","2010","12",51,6.7,-3.3
"4840","2010","12",25,0,-3.3
"4841","2010","12",25,1.1,-3.9
"4842","2010","12",25,-3.9,-5.6
"4843","2010","12",25,-6.7,-12.8
"4844","2010","12",25,-8.9,-12.2
"4845","2006","01",3,-4.4,-10
"4846","2006","01",89,0.6,-10.6
"4847","2006","01",13,0,-7.2
"4848","2006","01",3,-6.1,-19.4
"4849","2006","01",25,-6.1,-16.1
"4850","2006","01",30,-1.7,-7.2
"4851","2006","01",66,6.7,-18.3
"4852","2006","01",38,1.1,-5
"4853","2006","01",13,7.8,-13.3
"4854","2006","01",46,-0.6,-5
"4855","2006","01",64,0.6,-4.4
"4856","2006","01",38,0.6,-12.8
"4857","2006","01",13,3.3,0
"4858","2006","01",5,1.1,0
"4859","2006","12",13,3.3,-6.7
"4860","2006","12",13,-2.8,-12.2
"4861","2006","12",13,-4.4,-11.1
"4862","2006","12",25,-0.6,-5.6
"4863","2006","12",25,0.6,-18.9
"4864","2006","12",3,3.3,-5
"4865","2006","12",3,-1.1,-10
"4866","2006","12",3,3.3,-0.6
"4867","2006","12",51,1.7,-2.2
"4868","2006","12",30,0.6,-5
"4869","2006","12",3,-0.6,-6.1
"4870","2006","12",25,-2.8,-10.6
"4871","2006","12",25,-2.2,-6.7
"4872","2007","01",20,3.3,-0.6
"4873","2007","01",30,2.2,-5.6
"4874","2007","01",25,-2.2,-10
"4875","2007","01",5,-7.8,-18.3
"4876","2007","01",8,-0.6,-5.6
"4877","2007","01",18,-1.1,-6.1
"4878","2007","01",25,-0.6,-13.3
"4879","2007","01",3,-11.1,-24.4
"4880","2007","01",51,-2.8,-15
"4881","2007","01",13,-10,-19.4
"4882","2007","01",25,-6.1,-13.9
"4883","2007","01",51,-4.4,-11.1
"4884","2007","01",13,-13.9,-27.2
"4885","2007","01",71,-7.2,-17.2
"4886","2007","01",13,-8.3,-26.7
"4887","2007","11",13,6.1,-2.2
"4888","2007","11",8,1.1,-1.7
"4889","2007","11",8,-1.7,-6.1
"4890","2007","11",41,2.2,-8.9
"4891","2007","11",20,1.1,-7.2
"4892","2007","11",25,1.7,-6.1
"4893","2007","12",51,-2.2,-14.4
"4894","2007","12",99,-3.3,-11.7
"4895","2007","12",15,-1.1,-12.2
"4896","2007","12",41,-7.8,-12.8
"4897","2007","12",5,-7.2,-20.6
"4898","2007","12",8,-5.6,-15.6
"4899","2007","12",10,-1.7,-15.6
"4900","2007","12",3,-1.1,-15.6
"4901","2007","12",41,-6.1,-10
"4902","2007","12",58,-0.6,-3.9
"4903","2007","12",91,-2.2,-15
"4904","2007","12",5,-1.1,-19.4
"4905","2007","12",10,-10,-21.1
"4906","2007","12",5,-5,-15
"4907","2007","12",43,-2.2,-6.7
"4908","2007","12",13,6.7,-5
"4909","2007","12",28,0,-2.2
"4910","2008","01",15,-1.7,-8.3
"4911","2008","01",13,-2.2,-13.9
"4912","2008","01",15,1.7,-4.4
"4913","2008","01",33,1.7,-7.2
"4914","2008","01",66,-1.7,-5
"4915","2008","01",13,-0.6,-15.6
"4916","2008","01",20,-3.3,-23.3
"4917","2008","01",41,-3.3,-24.4
"4918","2008","01",30,-7.2,-16.1
"4919","2008","01",30,-7.2,-13.9
"4920","2008","01",20,-5.6,-9.4
"4921","2008","01",13,1.7,-13.3
"4922","2008","11",13,1.1,-1.7
"4923","2008","11",3,0,-7.8
"4924","2008","11",10,-4.4,-10.6
"4925","2008","11",10,-6.7,-12.2
"4926","2008","11",58,-0.6,-3.3
"4927","2008","11",61,0,-2.8
"4928","2008","11",18,-0.6,-6.7
"4929","2008","11",10,0,-4.4
"4930","2008","12",51,1.1,-3.9
"4931","2008","12",8,3.3,-2.2
"4932","2008","12",30,-3.9,-23.3
"4933","2008","12",64,-9.4,-21.1
"4934","2008","12",3,3.3,-7.8
"4935","2008","12",30,-3.3,-21.7
"4936","2008","12",23,-2.8,-9.4
"4937","2008","12",5,-12.8,-22.2
"4938","2008","12",46,-6.7,-17.8
"4939","2008","12",23,5,-6.7
"4940","2008","12",66,-1.7,-6.1
"4941","2008","12",20,-5.6,-20.6
"4942","2009","01",5,-13.9,-22.8
"4943","2009","01",81,-5.6,-16.7
"4944","2009","01",3,-2.8,-15.6
"4945","2009","01",81,-3.3,-13.9
"4946","2009","01",66,-1.7,-7.2
"4947","2009","01",18,-6.7,-16.1
"4948","2009","01",8,-6.1,-13.9
"4949","2009","01",53,-3.3,-23.9
"4950","2009","01",3,-15,-30.6
"4951","2009","01",30,-11.7,-30.6
"4952","2009","01",36,-7.8,-11.7
"4953","2009","01",18,-5.6,-12.8
"4954","2009","01",15,-7.8,-16.1
"4955","2009","01",10,1.7,-17.2
"4956","2009","01",23,-10,-24.4
"4957","2009","01",3,-10,-21.7
"4958","2009","01",46,-7.2,-17.2
"4959","2009","01",23,-5.6,-10.6
"4960","2009","01",20,-2.2,-17.2
"4961","2009","11",5,1.7,-1.7
"4962","2009","11",13,3.9,-0.6
"4963","2009","11",25,2.8,0
"4964","2009","12",3,-0.6,-7.2
"4965","2009","12",13,-0.6,-5
"4966","2009","12",10,-1.1,-4.4
"4967","2009","12",30,-0.6,-4.4
"4968","2009","12",74,-3.3,-10
"4969","2009","12",64,-0.6,-15
"4970","2009","12",28,0.6,-1.7
"4971","2009","12",25,0.6,-12.8
"4972","2009","12",18,-7.8,-21.1
"4973","2009","12",20,-10,-16.1
"4974","2009","12",15,-7.8,-14.4
"4975","2009","12",3,0.6,-13.9
"4976","2009","12",25,3.3,-2.8
"4977","2010","01",48,-3.9,-7.8
"4978","2010","01",13,-0.6,-7.8
"4979","2010","01",51,-7.8,-18.3
"4980","2010","01",25,-8.9,-16.1
"4981","2010","01",8,-10.6,-14.4
"4982","2010","01",23,-8.3,-12.8
"4983","2010","01",38,-8.3,-10.6
"4984","2010","01",5,-5,-13.3
"4985","2010","01",25,-9.4,-17.2
"4986","2010","01",8,-5.6,-11.1
"4987","2010","01",13,-6.1,-14.4
"4988","2010","01",10,1.1,-2.2
"4989","2010","01",8,2.2,-3.9
"4990","2010","01",33,0,-4.4
"4991","2010","01",8,-1.1,-4.4
"4992","2010","01",8,-2.2,-10.6
"4993","2010","01",5,-2.8,-21.7
"4994","2010","11",38,-0.6,-10
"4995","2010","12",25,11.1,-2.8
"4996","2010","12",51,-6.1,-9.4
"4997","2010","12",64,6.7,-1.7
"4998","2010","12",56,0.6,-12.2
"4999","2010","12",28,-3.9,-12.2
"5000","2010","12",25,-3.9,-6.1
"5001","2010","12",76,-10,-13.3
"5002","2006","01",41,0,-8.3
"5003","2007","01",3,5.6,-0.6
"5004","2007","01",25,5,-0.6
"5005","2007","01",5,-0.6,-5.6
"5006","2007","01",5,2.2,-6.1
"5007","2006","01",3,2.2,-0.6
"5008","2006","01",3,-0.6,-6.1
"5009","2006","01",86,0,-6.1
"5010","2006","01",3,2.2,-3.9
"5011","2006","01",28,8.9,-6.7
"5012","2006","01",3,8.3,-2.2
"5013","2006","01",8,5.6,-3.9
"5014","2006","01",5,5.6,-3.3
"5015","2006","01",23,2.2,-5
"5016","2006","01",3,2.2,-9.4
"5017","2006","11",10,1.1,-0.6
"5018","2006","12",71,15.6,-6.1
"5019","2006","12",20,-1.1,-8.9
"5020","2006","12",28,2.8,-10
"5021","2006","12",3,-0.6,-11.7
"5022","2007","01",56,-2.8,-9.4
"5023","2007","01",13,9.4,-2.2
"5024","2007","01",8,0,-1.7
"5025","2007","01",3,1.1,-3.3
"5026","2007","01",20,-3.3,-10
"5027","2007","01",20,-3.3,-5.6
"5028","2007","01",33,1.1,-13.9
"5029","2007","01",5,-5.6,-15.6
"5030","2007","01",43,-3.3,-7.2
"5031","2007","01",28,-0.6,-7.8
"5032","2007","01",23,-1.7,-8.9
"5033","2007","01",15,-7.2,-13.9
"5034","2007","01",23,-7.2,-16.1
"5035","2007","01",3,2.8,-7.8
"5036","2007","01",13,-6.7,-16.7
"5037","2007","01",38,-5,-11.7
"5038","2007","11",18,3.3,-3.9
"5039","2007","11",3,2.2,-10
"5040","2007","11",3,5,-5.6
"5041","2007","12",20,-4.4,-8.3
"5042","2007","12",3,6.7,-3.3
"5043","2007","12",5,-1.1,-5.6
"5044","2007","12",10,-5,-11.7
"5045","2007","12",3,-1.1,-3.3
"5046","2007","12",3,1.1,-5.6
"5047","2007","12",56,2.2,-7.2
"5048","2007","12",99,2.2,-7.2
"5049","2007","12",76,-6.7,-12.2
"5050","2007","12",58,-2.8,-11.7
"5051","2007","12",28,0.6,-1.1
"5052","2008","01",53,1.7,-4.4
"5053","2008","01",13,-3.9,-16.1
"5054","2008","01",25,3.3,-1.1
"5055","2008","01",13,0,-2.2
"5056","2008","01",25,-1.7,-11.7
"5057","2008","01",23,-6.1,-12.8
"5058","2008","01",51,0.6,-12.2
"5059","2008","01",51,-6.1,-10
"5060","2008","01",25,-3.9,-9.4
"5061","2008","01",23,0.6,-6.7
"5062","2008","01",33,10.6,-9.4
"5063","2008","11",18,3.3,-4.4
"5064","2008","11",8,0,-7.8
"5065","2008","11",38,-2.8,-7.2
"5066","2008","11",5,-2.8,-8.3
"5067","2008","11",28,4.4,0.6
"5068","2008","11",8,1.7,0.6
"5069","2008","12",3,1.1,-1.1
"5070","2008","12",64,-2.2,-7.2
"5071","2008","12",36,-0.6,-5.6
"5072","2008","12",3,-1.1,-12.2
"5073","2008","12",13,0,-10
"5074","2008","12",15,8.3,-5.6
"5075","2008","12",20,-0.6,-12.2
"5076","2008","12",5,0,-3.3
"5077","2008","12",86,-6.1,-14.4
"5078","2008","12",69,-1.1,-12.8
"5079","2008","12",3,-7.2,-11.1
"5080","2008","12",51,3.3,-8.9
"5081","2008","12",5,8.9,-1.1
"5082","2009","01",23,-3.3,-15.6
"5083","2009","01",13,0,-13.3
"5084","2009","01",20,1.1,-3.3
"5085","2009","01",38,-1.1,-10
"5086","2009","01",13,-4.4,-13.3
"5087","2009","01",97,-5,-10.6
"5088","2009","01",64,1.1,-17.2
"5089","2009","01",18,-11.1,-17.8
"5090","2009","01",20,-10.6,-17.2
"5091","2009","01",41,-6.1,-11.7
"5092","2009","01",30,-7.8,-17.8
"5093","2009","01",5,-2.2,-3.3
"5094","2009","01",5,5,-11.1
"5095","2009","01",15,-11.1,-12.8
"5096","2009","01",51,-5,-12.8
"5097","2009","01",5,-3.3,-9.4
"5098","2009","01",8,-3.3,-13.3
"5099","2009","12",20,6.7,0.6
"5100","2009","12",5,11.1,0.6
"5101","2009","12",3,2.8,-2.2
"5102","2009","12",25,2.2,-1.1
"5103","2009","12",25,8.3,-2.2
"5104","2009","12",5,6.1,-5.6
"5105","2009","12",38,-3.3,-6.7
"5106","2009","12",5,-5,-10.6
"5107","2009","12",8,0,-3.9
"5108","2009","12",10,-0.6,-6.1
"5109","2009","12",5,-3.3,-7.8
"5110","2009","12",97,0,-3.3
"5111","2009","12",76,-1.1,-12.2
"5112","2009","12",5,-6.7,-12.8
"5113","2009","12",13,1.1,-8.3
"5114","2010","01",79,-2.8,-8.3
"5115","2010","01",3,-2.8,-6.7
"5116","2010","01",25,-2.2,-6.7
"5117","2010","01",18,-8.9,-17.8
"5118","2010","01",28,-3.9,-9.4
"5119","2010","01",20,1.1,-2.8
"5120","2010","01",5,1.1,-2.8
"5121","2010","01",69,-1.1,-4.4
"5122","2010","01",41,-9.4,-18.3
"5123","2010","12",20,12.8,-1.1
"5124","2010","12",13,2.2,-4.4
"5125","2010","12",3,0,-4.4
"5126","2010","12",51,0.6,-3.9
"5127","2010","12",3,-1.7,-7.2
"5128","2010","12",13,3.3,-8.9
"5129","2010","12",3,-3.9,-8.3
"5130","2010","12",5,-2.8,-6.1
"5131","2010","12",51,0,-3.9
"5132","2010","12",38,-2.2,-5
"5133","2010","12",20,-3.3,-5.6
"5134","2010","12",43,-1.1,-4.4
"5135","2010","12",10,-2.8,-5.6
"5136","2006","01",8,-0.6,-6.7
"5137","2006","01",41,-0.6,-6.7
"5138","2006","01",8,3.3,-3.3
"5139","2006","01",43,8.3,-7.2
"5140","2006","01",13,8.3,-2.2
"5141","2006","01",5,6.1,-2.8
"5142","2006","01",41,2.2,-5
"5143","2006","11",8,1.1,0
"5144","2006","12",51,2.2,-10
"5145","2006","12",5,-1.1,-11.7
"5146","2006","12",3,3.9,-0.6
"5147","2007","01",3,6.1,0
"5148","2007","01",5,1.7,-2.8
"5149","2007","01",84,-2.2,-10
"5150","2007","01",28,9.4,-2.2
"5151","2007","01",5,0.6,-1.1
"5152","2007","01",8,0.6,-2.2
"5153","2007","01",13,-2.2,-9.4
"5154","2007","01",3,-2.2,-10.6
"5155","2007","01",3,2.2,-7.8
"5156","2007","01",53,1.7,-5
"5157","2007","01",8,-4.4,-12.8
"5158","2007","01",30,-2.2,-6.7
"5159","2007","01",33,0,-6.7
"5160","2007","01",18,0.6,-7.8
"5161","2007","01",23,-7.8,-13.9
"5162","2007","01",15,-6.7,-16.7
"5163","2007","01",5,3.3,-6.7
"5164","2007","01",66,-1.1,-8.3
"5165","2007","01",3,-3.9,-13.3
"5166","2007","01",28,-2.2,-11.7
"5167","2007","11",10,3.3,-2.2
"5168","2007","11",5,3.9,-3.3
"5169","2007","11",8,2.8,-9.4
"5170","2007","11",3,5.6,-5.6
"5171","2007","11",5,5.6,-5.6
"5172","2007","12",30,-2.8,-8.3
"5173","2007","12",13,7.8,-2.8
"5174","2007","12",10,-1.1,-5
"5175","2007","12",3,-3.9,-11.1
"5176","2007","12",5,0.6,-5.6
"5177","2007","12",5,0,-2.8
"5178","2007","12",3,2.8,-5
"5179","2007","12",36,3.3,-6.7
"5180","2007","12",94,2.8,-6.7
"5181","2007","12",28,-6.7,-10.6
"5182","2007","12",23,-1.7,-10.6
"5183","2007","12",5,11.1,-2.2
"5184","2007","12",53,0,-3.3
"5185","2007","12",20,1.7,-0.6
"5186","2007","12",23,2.8,-2.2
"5187","2008","01",64,2.8,-4.4
"5188","2008","01",10,-4.4,-10.6
"5189","2008","01",30,3.3,-0.6
"5190","2008","01",25,1.1,-2.2
"5191","2008","01",25,-1.1,-11.1
"5192","2008","01",38,-5.6,-12.8
"5193","2008","01",53,0.6,-12.2
"5194","2008","01",3,-3.9,-8.3
"5195","2008","01",46,-3.9,-9.4
"5196","2008","01",33,-2.2,-10
"5197","2008","01",10,2.8,-5.6
"5198","2008","01",20,12.8,-8.9
"5199","2008","11",36,3.3,-2.8
"5200","2008","11",41,2.8,-5
"5201","2008","11",43,0,-8.3
"5202","2008","11",20,2.2,-3.9
"5203","2008","11",3,-2.2,-7.2
"5204","2008","11",53,0,-8.9
"5205","2008","11",18,1.7,0.6
"5206","2008","12",3,5.6,0
"5207","2008","12",3,1.1,-1.1
"5208","2008","12",64,-2.2,-6.1
"5209","2008","12",13,-0.6,-5
"5210","2008","12",38,-0.6,-13.9
"5211","2008","12",3,-2.8,-11.1
"5212","2008","12",5,8.9,-3.9
"5213","2008","12",28,8.9,-5
"5214","2008","12",28,0,-8.3
"5215","2008","12",25,-4.4,-8.3
"5216","2008","12",74,1.7,-5
"5217","2008","12",25,-7.2,-11.7
"5218","2008","12",10,-6.1,-11.1
"5219","2008","12",28,0.6,-8.9
"5220","2008","12",56,8.9,0
"5221","2008","12",10,2.2,-3.9
"5222","2009","01",5,2.2,-6.1
"5223","2009","01",3,-0.6,-12.2
"5224","2009","01",13,1.7,-2.2
"5225","2009","01",56,-1.1,-7.2
"5226","2009","01",10,-2.2,-12.2
"5227","2009","01",53,-5,-12.2
"5228","2009","01",25,-1.7,-8.3
"5229","2009","01",8,-1.1,-10.6
"5230","2009","01",74,1.1,-11.1
"5231","2009","01",15,-11.1,-17.2
"5232","2009","01",3,-8.9,-17.2
"5233","2009","01",51,-9.4,-16.1
"5234","2009","01",97,-1.1,-10.6
"5235","2009","01",28,-5.6,-12.2
"5236","2009","01",66,-6.7,-11.1
"5237","2009","01",8,-1.7,-5.6
"5238","2009","01",8,-1.7,-13.3
"5239","2009","01",13,-3.3,-10
"5240","2009","01",46,-2.8,-10.6
"5241","2009","01",8,-4.4,-14.4
"5242","2009","11",8,7.2,0.6
"5243","2009","11",3,5,1.7
"5244","2009","12",38,7.8,0.6
"5245","2009","12",46,3.3,-0.6
"5246","2009","12",10,1.1,-2.2
"5247","2009","12",13,8.3,-0.6
"5248","2009","12",25,1.1,-8.9
"5249","2009","12",15,6.1,-3.3
"5250","2009","12",13,-2.8,-6.7
"5251","2009","12",18,-5,-11.1
"5252","2009","12",10,-0.6,-3.3
"5253","2009","12",13,-3.3,-8.9
"5254","2009","12",8,-3.3,-8.3
"5255","2009","12",25,0.6,-5
"5256","2009","12",76,-1.1,-7.8
"5257","2009","12",23,-6.7,-15
"5258","2010","01",25,0.6,-7.2
"5259","2010","01",99,-7.8,-10.6
"5260","2010","01",58,-5,-8.9
"5261","2010","01",3,-3.9,-6.7
"5262","2010","01",5,-1.7,-4.4
"5263","2010","01",74,-3.3,-9.4
"5264","2010","01",15,-7.2,-16.7
"5265","2010","01",13,-3.3,-7.2
"5266","2010","01",3,-3.9,-8.9
"5267","2010","01",13,2.2,-2.2
"5268","2010","01",8,-0.6,-3.9
"5269","2010","01",15,1.1,-2.2
"5270","2010","01",84,-2.2,-12.2
"5271","2010","01",10,-8.3,-14.4
"5272","2010","01",3,-9.4,-18.9
"5273","2010","01",5,-3.9,-18.3
"5274","2010","12",43,12.8,-0.6
"5275","2010","12",10,2.2,-2.2
"5276","2010","12",10,0.6,-5
"5277","2010","12",23,-1.7,-5.6
"5278","2010","12",8,-2.8,-8.3
"5279","2010","12",76,0.6,-12.2
"5280","2010","12",5,0,-3.9
"5281","2010","12",51,-1.7,-5.6
"5282","2010","12",10,-3.3,-5
"5283","2010","12",23,-0.6,-5
"5284","2010","12",3,-2.8,-6.1
"5285","2010","12",28,-1.7,-10
"5286","2006","01",3,-0.6,-5.6
"5287","2006","01",25,3.3,-3.3
"5288","2006","01",25,-1.7,-13.3
"5289","2006","01",25,2.2,-7.8
"5290","2006","01",38,1.7,-7.2
"5291","2006","01",13,1.7,-8.3
"5292","2006","12",41,3.3,-12.2
"5293","2007","01",28,0,-7.8
"5294","2007","01",13,0,-6.1
"5295","2007","01",13,-6.1,-15.6
"5296","2007","01",13,-6.1,-17.8
"5297","2007","01",3,-2.2,-10
"5298","2007","11",8,5,-3.9
"5299","2007","12",30,-5.6,-11.7
"5300","2007","12",25,1.7,-10.6
"5301","2007","12",25,2.8,-7.2
"5302","2007","12",56,-4.4,-8.3
"5303","2007","12",5,-4.4,-16.7
"5304","2007","12",25,-1.7,-10
"5305","2007","12",10,-0.6,-6.1
"5306","2007","12",58,-6.1,-14.4
"5307","2007","12",15,-5,-9.4
"5308","2008","01",46,3.3,-8.9
"5309","2008","01",58,6.1,-4.4
"5310","2008","01",5,-0.6,-8.9
"5311","2008","01",5,0,-8.9
"5312","2008","01",5,-0.6,-12.8
"5313","2008","01",13,-3.3,-11.1
"5314","2008","11",13,3.9,-5
"5315","2008","11",13,-2.2,-7.2
"5316","2008","11",25,-0.6,-8.9
"5317","2008","11",38,-1.1,-11.1
"5318","2008","11",38,1.1,-4.4
"5319","2008","12",25,0,-11.1
"5320","2008","12",13,-2.2,-13.9
"5321","2008","12",25,-4.4,-13.3
"5322","2008","12",38,-0.6,-11.1
"5323","2008","12",30,-1.1,-5
"5324","2008","12",36,-3.9,-10
"5325","2008","12",53,-0.6,-15.6
"5326","2008","12",10,-2.8,-13.3
"5327","2008","12",66,0,-6.1
"5328","2009","01",66,-5.6,-16.7
"5329","2009","01",41,-1.1,-10
"5330","2009","01",10,-1.1,-17.2
"5331","2009","01",13,-1.1,-17.2
"5332","2009","01",53,1.7,-2.8
"5333","2009","01",15,-2.2,-10
"5334","2009","01",28,-0.6,-13.9
"5335","2009","01",25,-10,-17.2
"5336","2009","01",81,-10.6,-23.3
"5337","2009","01",15,-5,-10.6
"5338","2009","01",84,-4.4,-16.1
"5339","2009","01",79,1.1,-8.3
"5340","2009","01",13,-0.6,-12.8
"5341","2009","12",51,0.6,-3.9
"5342","2009","12",86,2.8,-3.9
"5343","2009","12",8,5,-1.1
"5344","2009","12",25,1.7,-11.1
"5345","2009","12",18,5.6,-6.7
"5346","2009","12",13,-5.6,-10
"5347","2009","12",3,6.7,-2.2
"5348","2009","12",36,0.6,-12.8
"5349","2009","12",13,-9.4,-14.4
"5350","2010","01",38,-1.1,-5
"5351","2010","01",38,1.7,-7.8
"5352","2010","01",13,-7.8,-12.8
"5353","2010","01",25,-8.3,-12.8
"5354","2010","01",51,-6.7,-12.8
"5355","2010","01",25,-5.6,-10.6
"5356","2010","01",15,-2.2,-6.1
"5357","2010","01",30,-5,-11.1
"5358","2010","01",18,-4.4,-17.8
"5359","2010","01",13,3.3,-9.4
"5360","2010","01",15,3.3,-1.1
"5361","2010","01",13,1.1,-4.4
"5362","2010","01",25,0,-14.4
"5363","2010","12",13,3.9,-4.4
"5364","2010","12",13,-1.1,-5
"5365","2010","12",25,-3.3,-7.2
"5366","2010","12",13,-2.2,-15.6
"5367","2010","12",18,0.6,-11.1
"5368","2010","12",51,-9.4,-11.7
"5369","2010","12",25,-3.3,-5
"5370","2010","12",5,-6.7,-12.8
"5371","2006","01",66,13.3,-3.3
"5372","2006","01",18,-2.8,-9.4
"5373","2007","01",18,6.7,-1.1
"5374","2007","01",10,2.8,-11.1
"5375","2007","01",10,6.1,-2.8
"5376","2007","01",5,2.8,-6.1
"5377","2007","12",8,2.2,-6.1
"5378","2007","12",38,9.4,-6.7
"5379","2007","12",15,0.6,-6.1
"5380","2007","12",13,1.7,-1.7
"5381","2008","12",13,2.8,-5
"5382","2008","12",36,6.7,-1.1
"5383","2008","12",74,1.1,-4.4
"5384","2008","12",20,0.6,-5
"5385","2009","01",8,2.2,-8.9
"5386","2009","01",13,0.6,-4.4
"5387","2009","01",41,-6.7,-12.2
"5388","2009","01",86,0,-6.7
"5389","2009","01",15,1.1,-6.7
"5390","2009","01",46,-1.7,-4.4
"5391","2009","01",38,7.2,-3.3
"5392","2010","01",33,0.6,-1.1
"5393","2010","01",5,-4.4,-7.8
"5394","2006","01",76,2.2,-11.1
"5395","2006","01",25,3.9,-3.9
"5396","2006","01",25,1.7,-16.7
"5397","2007","01",51,10,-5
"5398","2007","01",25,-1.1,-13.9
"5399","2007","12",38,-5,-8.3
"5400","2007","12",13,-5,-11.1
"5401","2007","12",76,0.6,-17.2
"5402","2007","12",38,0.6,-13.9
"5403","2007","12",51,4.4,-5
"5404","2007","12",51,1.7,-1.1
"5405","2008","01",25,7.8,3.3
"5406","2008","01",25,-1.1,-6.1
"5407","2008","01",25,-2.2,-8.9
"5408","2008","01",51,-6.7,-17.8
"5409","2008","11",76,4.4,0
"5410","2008","12",25,-0.6,-20
"5411","2008","12",51,-8.3,-18.9
"5412","2008","12",76,1.7,-8.3
"5413","2008","12",25,-6.1,-15.6
"5414","2008","12",13,-8.9,-14.4
"5415","2008","12",25,-1.7,-14.4
"5416","2008","12",25,1.7,-3.9
"5417","2009","01",51,-0.6,-7.2
"5418","2009","01",51,-0.6,-25
"5419","2009","01",51,-6.7,-15.6
"5420","2010","01",25,-8.9,-11.1
"5421","2010","01",25,-6.7,-8.9
"5422","2010","12",76,-2.8,-12.2
"5423","2010","12",25,-6.1,-13.9
"5424","2007","12",99,1.7,-13.9
"5425","2007","12",13,-10,-18.3
"5426","2007","12",25,0.6,-10
"5427","2007","12",81,0,-12.2
"5428","2007","12",41,-8.9,-11.7
"5429","2007","12",15,-8.3,-20.6
"5430","2007","12",13,-6.7,-15.6
"5431","2007","12",10,-2.2,-7.2
"5432","2007","12",13,-1.7,-11.1
"5433","2007","12",25,-3.9,-8.9
"5434","2007","12",69,0.6,-2.8
"5435","2007","12",48,-1.7,-20.6
"5436","2007","12",91,-6.1,-11.7
"5437","2007","12",10,-0.6,-12.8
"5438","2007","12",38,0,-2.8
"5439","2007","12",13,10,-5.6
"5440","2007","12",23,-2.8,-4.4
"5441","2007","12",64,0.6,-1.1
"5442","2007","12",97,-1.7,-3.9
"5443","2008","01",89,-2.2,-9.4
"5444","2008","01",13,0.6,-12.2
"5445","2008","01",30,2.8,-3.3
"5446","2008","01",51,-1.1,-4.4
"5447","2008","01",46,-0.6,-8.9
"5448","2008","01",48,-3.3,-8.9
"5449","2008","01",30,-4.4,-22.8
"5450","2008","01",25,-12.2,-21.1
"5451","2008","01",51,-6.1,-13.9
"5452","2008","01",76,-3.9,-10.6
"5453","2008","01",41,-7.8,-17.8
"5454","2008","01",23,-5,-12.8
"5455","2008","01",38,5,-5.6
"5456","2008","12",5,4.4,-3.3
"5457","2008","12",30,4.4,-3.3
"5458","2008","12",3,-1.7,-7.8
"5459","2008","12",38,1.7,-8.3
"5460","2008","12",25,-5,-14.4
"5461","2008","12",43,-5,-7.2
"5462","2008","12",76,-4.4,-26.1
"5463","2008","12",51,-6.1,-21.7
"5464","2008","12",89,8.3,-6.7
"5465","2008","12",20,-5.6,-23.3
"5466","2008","12",20,-1.1,-5.6
"5467","2008","12",15,-13.3,-17.2
"5468","2008","12",51,-1.7,-14.4
"5469","2008","12",64,-0.6,-5.6
"5470","2008","12",51,-3.9,-11.7
"5471","2009","11",25,4.4,-2.2
"5472","2010","11",38,0,-5
"5473","2010","11",56,-2.2,-15.6
"5474","2010","11",3,5.6,-7.2
"5475","2010","12",25,11.7,-4.4
"5476","2010","12",36,-2.8,-4.4
